order_id,customer_id,customer_name,restaurant,items,order_total,delivery_minutes,rating,coupon_code,status,order_date,date_format
ORD-5347,CUST-549,Vlad Dima,Burger Planet,Cola|Double Burger,40 RON,43,2,SUPERFREE,completed,2026-04-18,YYYY-MM-DD
ORD-5348,CUST-503,Maria Popa,Salad Station,Quinoa Bowl,28 RON,41,3,,completed,2026-04-23,YYYY-MM-DD
ORD-5349,CUST-503,Cristian Matei,Pizza Palace,Cola|Garlic Dip,16 RON,42,2,,completed,2026-04-21,YYYY-MM-DD
ORD-5350,CUST-535,Maria Popa,Taco Fiesta,Nachos,18 RON,51,5,,completed,2026-04-09,YYYY-MM-DD
ORD-5351,CUST-550,Stefan Iorga,Dessert Den,Coffee|Brownie|Ice Cream Sundae,41 RON,59,,SAVE20,completed,2026-04-10,YYYY-MM-DD
ORD-5352,CUST-507,Mihai Ionescu,Pasta Paradise,Mineral Water|Fettuccine Alfredo,41 RON,,,WELCOME10,cancelled,2026-04-09,YYYY-MM-DD
ORD-5353,CUST-517,Elena Radu,Wok Express,Green Tea,5 RON,59,3,,completed,2026-04-02,YYYY-MM-DD
ORD-5354,CUST-501,Maria Popa,Pizza Palace,Pepperoni Pizza|Breadsticks|Cola,58 RON,36,3,,completed,2026-04-02,YYYY-MM-DD
ORD-5355,CUST-525,Cristian Matei,Taco Fiesta,Beef Taco,15 RON,27,3,,completed,2026-04-16,YYYY-MM-DD
ORD-5356,CUST-507,Cristian Matei,Curry Corner,Mango Lassi|Lamb Biryani,50 RON,29,,,completed,2026-04-21,YYYY-MM-DD
ORD-5357,CUST-512,Andrei Stan,Salad Station,Quinoa Bowl,28 RON,20,4,LOYALTY5,completed,2026-04-03,YYYY-MM-DD
ORD-5358,CUST-514,Bogdan Florea,Pizza Palace,Pepperoni Pizza|Breadsticks,50 RON,36,3,,completed,2026-04-05,YYYY-MM-DD
ORD-5359,CUST-546,Ana Popescu,Curry Corner,Mango Lassi|Samosa|Chicken Tikka,54 RON,40,4,FIRSTORDER,completed,2026-04-11,YYYY-MM-DD
ORD-5360,CUST-544,Ruxandra Mihail,  curry corner  ,samosa,10 RON,26,five,,completed,2026-13-45,invalid
ORD-5361,CUST-515,Diana Voinea,PIZZA PALACE,Pepperoni Pizza|cola,48 RON,56,4,,lost,,missing
ORD-5362,CUST-526,Ruxandra Mihail,Sushi House,Tuna Roll|Miso Soup,26 RON,29,2,SAVE20,completed,2026-04-30,YYYY-MM-DD
ORD-5363,CUST-538,Stefan Iorga,Dessert Den,Cheesecake|Chocolate Cake|Brownie,57 RON,-12,4,,completed,2026-04-28,YYYY-MM-DD
ORD-5364,CUST-534,Elena Radu,Dessert Den,Coffee,8 RON,35,2,,completed,2026-04-13,YYYY-MM-DD
ORD-5365,CUST-544,Andrei Stan,wok express,Green Tea ,,39,,WELCOME10 ,cancelled,2026/04/09,YYYY/MM/DD
ORD-5366,CUST-533,Maria Popa,Curry Corner,Samosa,10 RON,43,3,LOYALTY5,completed,2026-04-25,YYYY-MM-DD
ORD-5367,CUST-535,,Pizza Palace,Pepperoni Pizza,40 RON,50,5,,completed,2026-04-16,YYYY-MM-DD
ORD-5368,CUST-529,Alexandru Dumitru,Pasta Paradise,Tiramisu|Spaghetti Carbonara,56 RON,55,1,,completed,2026-04-24,YYYY-MM-DD
ORD-5369,CUST-544,Mihai Ionescu,Dessert Den,Brownie|Ice Cream Sundae,33 RON,,4,,completed,2026-04-15,YYYY-MM-DD
ORD-5370,CUST-517,Vlad Dima,Pizza Palace,Garlic Dip|Caesar Salad|Margherita Pizza,65 RON,20,3,,completed,2026-04-12,YYYY-MM-DD
ORD-5371,CUST-533,Stefan Iorga,Sushi House,Green Tea|Salmon Roll|Tuna Roll,39 RON,53,4,FIRSTORDER,completed,2026-04-15,YYYY-MM-DD
ORD-5372,CUST-522,Maria Popa,Pasta Paradise,Fettuccine Alfredo|Tiramisu,54 RON,45,,SAVE20,cancelled,2026-04-30,YYYY-MM-DD
ORD-5373,CUST-503,Bogdan Florea,Pizza Palace,Caesar Salad|Pepperoni Pizza,62 RON,42,4,,completed,2026-04-14,YYYY-MM-DD
ORD-2689,CUST-501,Carmen Ungureanu,Dessert Den,Chocolate Cake|Brownie|Ice Cream Sundae,,33,3,,completed,2026-04-02,YYYY-MM-DD
ORD-5375,CUST-503,Ana Popescu, BBQ Barn , Coleslaw|  Iced Tea  , 16 ,24,3,,completed,04/09/2026,MM/DD/YYYY
ORD-5376,CUST-528,Andrei Stan,Dessert Den,Ice Cream Sundae|Chocolate Cake|Coffee,48 RON,138,,,completed,2026-05-01,YYYY-MM-DD
ORD-5377,CUST-520,Alexandru Dumitru,Salad Station,Quinoa Bowl,28 RON,46,2,,completed,2026-04-14,YYYY-MM-DD
ORD-5378,CUST-515,Alexandru Dumitru,Salad Station,Caesar Salad|Fresh Juice,34 RON,58,-1,FIRSTORDER,completed,2026-04-29,YYYY-MM-DD
ORD-5379,CUST-535,Ioana Marin,Dessert Den,Coffee|Ice Cream Sundae|Chocolate Cake,48 RON,34,4,,completed,2026-04-06,YYYY-MM-DD
ORD-5380,CUST-513,Andrei Stan,BBQ Barn,BBQ Ribs|Coleslaw|Iced Tea,71 RON,54,,,completed,2026-04-05,YYYY-MM-DD
ORD-5381,CUST-537,Diana Voinea,SALAD STATION,  Caesar Salad  , 22 ,,, SAVE20,cancelled,,missing
ORD-5382,CUST-529,Carmen Ungureanu,PIZZA PALACE , Breadsticks,10 RON,not-a-number,4,,completed,2026-13-45,invalid
ORD-5383,CUST-538,Andrei Stan,BBQ Barn,BBQ Ribs|Coleslaw|Cornbread,73 RON,58,3,LOYALTY5,completed,2026-04-03,YYYY-MM-DD
ORD-5384,CUST-517,Andrei Stan,Sushi House,Miso Soup,10 RON,40,1,SUPERFREE,completed,2026-04-22,YYYY-MM-DD
ORD-5385,CUST-504,Alexandru Dumitru,Salad Station,Fresh Juice|Caesar Salad|Fruit Cup,49 RON,30,3,,completed,2026-04-04,YYYY-MM-DD
ORD-5386,CUST-508,Laura Constantinescu,Sushi House,Edamame,12 RON,34,4,,completed,2026-04-11,YYYY-MM-DD
ORD-5387,CUST-547,Laura Constantinescu,Pasta Paradise,Spaghetti Carbonara|Tiramisu,,,,,cancelled,2026-04-02,YYYY-MM-DD
ORD-5388,CUST-538,Andrei Stan,Wok Express,Green Tea|Kung Pao Chicken,39 RON,20,1,,completed,2026-04-02,YYYY-MM-DD
ORD-1444,CUST-550,Carmen Ungureanu,Curry Corner,Samosa|Mango Lassi,22 RON,58,5,SUPERFREE,completed,2026-04-09,YYYY-MM-DD
ORD-5390,CUST-529,Mihai Ionescu, Burger Planet ,  Fries  |  Cheeseburger  |Onion Rings , 51 ,52,3,,completed,04/30/2026,MM/DD/YYYY
ORD-5391,CUST-532,Mihai Ionescu,Dessert Den,Brownie|Coffee,23 RON,30,5,,completed,2026-04-09,YYYY-MM-DD
ORD-5392,CUST-542,Alexandru Dumitru,Taco Fiesta,Nachos,18 RON,48,3,,completed,2026-04-20,YYYY-MM-DD
ORD-5393,CUST-540,Ioana Marin,Salad Station,Caesar Salad,22 RON,35,3,,completed,2026-04-29,YYYY-MM-DD
ORD-5394,CUST-512,Vlad Dima,Taco Fiesta,Salsa|Limeade|Guacamole,25 RON,36,,FIRSTORDER,completed,2026-04-15,YYYY-MM-DD
ORD-5395,CUST-511,Ruxandra Mihail,Taco Fiesta,Chicken Taco|Beef Taco,29 RON,27,4,WELCOME10,completed,2026-04-13,YYYY-MM-DD
ORD-5396,CUST-548,Carmen Ungureanu,Burger Planet,Double Burger,32 RON,20,1,,completed,2026-04-14,YYYY-MM-DD
ORD-5397,CUST-550,Stefan Iorga,Pizza Palace,Cola|Garlic Dip,-10 RON,44,2,,completed,2026-04-21,YYYY-MM-DD
ORD-5398,CUST-520,Ruxandra Mihail,Curry Corner,Chicken Tikka,32 RON,25,5,,completed,2026-04-07,YYYY-MM-DD
ORD-5399,CUST-502,Carmen Ungureanu,Wok Express,Green Tea|Dumplings,21 RON,35,,,completed,2026-04-08,YYYY-MM-DD
ORD-5400,CUST-502,Andrei Stan,Pizza Palace,Margherita Pizza,35 RON,37,3,FIRSTORDER,completed,2026-04-11,YYYY-MM-DD
ORD-5401,CUST-509,Maria Popa,Salad Station,Fresh Juice|Quinoa Bowl,40 RON,,,,refunded,2026-04-30,YYYY-MM-DD
ORD-1137,CUST-549,Laura Constantinescu,Burger Planet,Double Burger|Cola,40 RON,57,1,SUPERFREE,completed,2026-04-29,YYYY-MM-DD
ORD-5403,CUST-502,Elena Radu,Dessert Den,Ice Cream Sundae|Chocolate Cake|Brownie,55 RON,,,WELCOME10,cancelled,2026-05-01,YYYY-MM-DD
ORD-5404,CUST-505,Mihai Ionescu,Sushi House,Edamame|Salmon Roll,30 RON,0,,,completed,2026-04-04,YYYY-MM-DD
ORD-5405,CUST-521,Ruxandra Mihail,Burger Planet,Milkshake|Chicken Burger|Fries,55 RON,56,,,completed,2026-04-10,YYYY-MM-DD
ORD-5406,CUST-504,Ioana Marin,Taco Fiesta,Nachos|Beef Taco,33 RON,50,5,,completed,2026-04-01,YYYY-MM-DD
ORD-5407,CUST-514,Ioana Marin,Taco Fiesta,Nachos,18 RON,23,4,,completed,2026-04-23,YYYY-MM-DD
ORD-5408,CUST-549,Stefan Iorga,Curry Corner,Mango Lassi|Naan Bread,20 RON,44,3,SUPERFREE,completed,2026-04-30,YYYY-MM-DD
ORD-5409,CUST-532,Andrei Stan,Pizza Palace,Caesar Salad|Cola,-10 RON,41,2,,completed,2026-04-24,YYYY-MM-DD
ORD-5410,CUST-550,Vlad Dima,Dessert Den,Brownie|Coffee,23 RON,40,,,cancelled,2026-04-25,YYYY-MM-DD
ORD-5411,CUST-501,Ana Popescu,BURGER PLANET ,milkshake|Fries,  27  ,59,,,completed,2026/05/01,YYYY/MM/DD
ORD-5412,CUST-519,Ioana Marin,Dessert Den,Coffee|Cheesecake|Brownie,43 RON,24,2,,completed,2026-04-23,YYYY-MM-DD
ORD-5413,CUST-536,Alexandru Dumitru,BBQ BARN,pulled pork|Cornbread| Iced Tea,  56  ,34,,superfree,,not-a-date,invalid
ORD-5414,CUST-521,Ioana Marin,BURGER PLANET,chicken burger|Cheeseburger, 53 ,31,6,,done,04/17/2026,MM/DD/YYYY
ORD-5415,CUST-543,Maria Popa,Burger Planet,Fries|Double Burger|Onion Rings,58 RON,33,3,LOYALTY5,completed,2026-04-11,YYYY-MM-DD
ORD-5367,CUST-524,Ioana Marin,Pasta Paradise,Tiramisu|Fettuccine Alfredo,54 RON,146,3,,completed,2026-04-11,YYYY-MM-DD
ORD-4184,CUST-512,Stefan Iorga,Sushi House,Tuna Roll|Edamame,28 RON,0,2,,completed,2026-04-25,YYYY-MM-DD
ORD-5418,CUST-511,Vlad Dima,PASTA PARADISE,  Fettuccine Alfredo  |Spaghetti Carbonara,74 RON,131,3,,lost,2026-13-45,invalid
ORD-5419,CUST-515,Elena Radu,Wok Express,Green Tea|Dumplings|Fried Rice,39 RON,24,5,,completed,2026-04-12,YYYY-MM-DD
ORD-5420,CUST-525,Diana Voinea,Taco Fiesta,Nachos|Chicken Taco,32 RON,60,5,WELCOME10,completed,2026-04-06,YYYY-MM-DD
ORD-5421,CUST-525,Elena Radu,Sushi House,Tuna Roll,16 RON,30,1,FIRSTORDER,completed,2026-04-11,YYYY-MM-DD
ORD-5422,CUST-514,Elena Radu,WOK EXPRESS,dumplings,RON 16,34,, LOYALTY5,COMPLETED,13-04-2026,DD-MM-YYYY
ORD-5423,CUST-512,Mihai Ionescu,BBQ Barn,Iced Tea|BBQ Ribs|Coleslaw,71 RON,39,3,SAVE20,completed,2026-04-13,YYYY-MM-DD
ORD-5424,CUST-539,Andrei Stan,Wok Express,Dumplings|Spring Rolls,30 RON,34,1,,completed,2026-04-11,YYYY-MM-DD
ORD-5425,CUST-503,Diana Voinea,Salad Station,Quinoa Bowl|Fruit Cup|Caesar Salad,65 RON,24,3,,completed,2026-04-02,YYYY-MM-DD
ORD-5426,CUST-520,Laura Constantinescu,Dessert Den,Brownie|Ice Cream Sundae,33 RON,25,,,completed,2026-04-11,YYYY-MM-DD
ORD-5427,CUST-525,Ruxandra Mihail,Salad Station,Fresh Juice|Greek Salad|Quinoa Bowl,,25,,,cancelled,2026-04-11,YYYY-MM-DD
ORD-5428,CUST-516,Diana Voinea,Wok Express,Green Tea,5 RON,24,1,WELCOME10,completed,2026-04-25,YYYY-MM-DD
ORD-5429,CUST-539,Elena Radu,Taco Fiesta,Limeade|Beef Taco|Salsa,28 RON,32,2,,completed,2026-04-24,YYYY-MM-DD
ORD-5430,CUST-515,Mihai Ionescu,Wok Express,Spring Rolls|Fried Rice,32 RON,49,4,LOYALTY5,completed,2026-05-01,YYYY-MM-DD
ORD-5431,CUST-515,Diana Voinea,Salad Station,Fruit Cup|Caesar Salad,37 RON,55,,FIRSTORDER,completed,2026-05-01,YYYY-MM-DD
ORD-5432,CUST-525,Cristian Matei,Sushi House,Salmon Roll,18 RON,,1,WELCOME10,completed,2026-04-19,YYYY-MM-DD
ORD-5433,CUST-543,Elena Radu,Curry Corner,Naan Bread,8 RON,,,FIRSTORDER,cancelled,2026-04-09,YYYY-MM-DD
ORD-5434,CUST-504,Elena Radu,Taco Fiesta,Salsa|Limeade,13 RON,23,3,,completed,2026-04-01,YYYY-MM-DD
ORD-5435,CUST-507,Diana Voinea,Dessert Den,Coffee,8 RON,23,5,,completed,2026-04-30,YYYY-MM-DD
ORD-5436,CUST-540,Diana Voinea,BBQ Barn,BBQ Ribs,-55 RON,27,1,,completed,2026-04-29,YYYY-MM-DD
ORD-5437,CUST-550,Mihai Ionescu,Pizza Palace,Breadsticks,10 RON,,,,cancelled,2026-04-17,YYYY-MM-DD
ORD-5438,CUST-537,Alexandru Dumitru,  pasta paradise  ,Garlic Bread |  Tiramisu  , 30 ,29,1,SUPERFREE ,completed,04/04/2026,MM/DD/YYYY
ORD-5439,CUST-523,Ruxandra Mihail,Pizza Palace,Margherita Pizza,35 RON,43,5,,completed,2026-04-08,YYYY-MM-DD
ORD-5440,CUST-534,Bogdan Florea,Pizza Palace,Pepperoni Pizza|Caesar Salad,62 RON,44,4,LOYALTY5,completed,2026-04-11,YYYY-MM-DD
ORD-5441,CUST-538,Ruxandra Mihail,Dessert Den,Coffee|Ice Cream Sundae|Chocolate Cake,48 RON,fast,3,WELCOME10,completed,2026-04-08,YYYY-MM-DD
ORD-5442,CUST-541,Ioana Marin,Wok Express,Green Tea|Dumplings,21 RON,60,1,FIRSTORDER,completed,2026-04-19,YYYY-MM-DD
ORD-5443,CUST-525,Bogdan Florea,Burger Planet,Onion Rings|Milkshake,29 RON,28,,FIRSTORDER,completed,2026-04-16,YYYY-MM-DD
ORD-5444,CUST-543,Stefan Iorga,SALAD STATION, Quinoa Bowl|  Caesar Salad  ,,37,,,cancelled,2026-04-01,YYYY-MM-DD
ORD-5445,CUST-536,Diana Voinea,Curry Corner,Chicken Tikka|Lamb Biryani|Naan Bread,78 RON,51,,,completed,2026-04-04,YYYY-MM-DD
ORD-5446,CUST-512,Diana Voinea, Burger Planet , Double Burger|onion rings| Chicken Burger, 74 ,59,,,completed,2026-13-45,invalid
ORD-5447,CUST-541,Laura Constantinescu, BBQ Barn ,coleslaw| Iced Tea,RON 16,38,3,SUPERFREE ,completed,,missing
ORD-5448,CUST-535,Mihai Ionescu,Pasta Paradise,Spaghetti Carbonara|Garlic Bread|Fettuccine Alfredo,86 RON,38,,,completed,2026-04-27,YYYY-MM-DD
ORD-5449,CUST-505,,Salad Station,Fruit Cup|Fresh Juice|Caesar Salad,49 RON,40,4,LOYALTY5,completed,2026-04-13,YYYY-MM-DD
ORD-5450,CUST-544,Alexandru Dumitru,BBQ Barn,Cornbread|BBQ Ribs,63 RON,,,,refunded,2026-04-05,YYYY-MM-DD
ORD-2371,CUST-515,Vlad Dima,WOK EXPRESS ,Fried Rice |Green Tea|kung pao chicken,RON 57,24,3,,completed,2026/04/23,YYYY/MM/DD
ORD-5452,CUST-501,Ana Popescu,Wok Express,Fried Rice|Spring Rolls,32 RON,32,3,,completed,2026-04-09,YYYY-MM-DD
ORD-5453,CUST-541,Stefan Iorga,BBQ Barn,Iced Tea|BBQ Ribs,61 RON,43,4,SUPERFREE,completed,2026-04-02,YYYY-MM-DD
ORD-5454,CUST-502,Carmen Ungureanu,Pizza Palace,Caesar Salad|Cola,30 RON,-12,2,,completed,2026-04-13,YYYY-MM-DD
ORD-5455,CUST-536,Alexandru Dumitru,Dessert Den,Chocolate Cake,,46,2,,completed,2026-04-17,YYYY-MM-DD
ORD-5456,CUST-525,Ana Popescu,Wok Express,Spring Rolls,14 RON,,,,refunded,2026-04-28,YYYY-MM-DD
ORD-5457,CUST-528,Carmen Ungureanu,Burger Planet,Chicken Burger|Milkshake|Cheeseburger,68 RON,30,1,,completed,2026-04-24,YYYY-MM-DD
ORD-5458,CUST-538,Ioana Marin,sushi house,sashimi platter| Salmon Roll,,,,,cancelled,,missing
ORD-5459,CUST-504,Ana Popescu,Pizza Palace,Pepperoni Pizza|Cola|Garlic Dip,56 RON,40,5,,completed,2026-04-07,YYYY-MM-DD
ORD-5460,CUST-505,Elena Radu,Pasta Paradise,Tiramisu|Mineral Water|Fettuccine Alfredo,59 RON,39,,,completed,2026-04-20,YYYY-MM-DD
ORD-5461,CUST-544,Andrei Stan,Wok Express,Spring Rolls|Green Tea,19 RON,46,5,FIRSTORDER,completed,2026-04-05,YYYY-MM-DD
ORD-5462,CUST-537,Ruxandra Mihail,PASTA PARADISE ,Fettuccine Alfredo | Spaghetti Carbonara|  Garlic Bread  ,86 ron,38,,, completed,13-04-2026,DD-MM-YYYY
ORD-5463,CUST-543,Andrei Stan,Taco Fiesta,Guacamole,12 RON,43,5,,completed,2026-04-27,YYYY-MM-DD
ORD-5464,CUST-544,Diana Voinea,Salad Station,Quinoa Bowl,28 RON,22,2,,completed,2026-04-02,YYYY-MM-DD
ORD-5465,CUST-546,Laura Constantinescu,CURRY CORNER,  Naan Bread  | Samosa,18 RON,24,,,completed,,missing
ORD-5466,CUST-501,Stefan Iorga,BBQ Barn,Iced Tea|Coleslaw,,48,,,refunded,2026-04-08,YYYY-MM-DD
ORD-5467,CUST-549,Diana Voinea,Wok Express,Green Tea|Dumplings|Fried Rice,,51,,,cancelled,2026-04-21,YYYY-MM-DD
ORD-2532,CUST-539,Carmen Ungureanu, BBQ Barn ,Coleslaw |  Cornbread  |Pulled Pork,60 RON,,,,lost,not-a-date,invalid
ORD-5469,CUST-503,Bogdan Florea,Pasta Paradise,Garlic Bread|Tiramisu|Fettuccine Alfredo,66 RON,40,4,SUPERFREE,completed,2026-04-07,YYYY-MM-DD
ORD-5470,CUST-529,Maria Popa,Salad Station,Fruit Cup|Greek Salad|Fresh Juice,47 RON,28,5,,completed,2026-04-10,YYYY-MM-DD
ORD-5471,CUST-547,Cristian Matei, Taco Fiesta ,chicken taco|  Limeade  ,21 RON,21,4,,completed,17-04-2026,DD-MM-YYYY
ORD-5472,CUST-502,,Sushi House,Salmon Roll,18 RON,,,,cancelled,2026-04-08,YYYY-MM-DD
ORD-5473,CUST-509,Alexandru Dumitru,Pizza Palace,Garlic Dip|Caesar Salad|Pepperoni Pizza,70 RON,23,3,SUPERFREE,completed,2026-04-27,YYYY-MM-DD
ORD-5474,CUST-517,Ana Popescu,Salad Station,Fresh Juice,12 RON,47,,,completed,2026-04-09,YYYY-MM-DD
ORD-5475,CUST-532,Maria Popa,Salad Station,Caesar Salad|Fruit Cup|Fresh Juice,49 RON,25,4,,completed,2026-04-16,YYYY-MM-DD
ORD-5476,CUST-533,Alexandru Dumitru,Curry Corner,Samosa|Chicken Tikka,42 RON,fast,1,,completed,2026-04-13,YYYY-MM-DD
ORD-5477,CUST-528,Laura Constantinescu,Burger Planet,Fries,12 RON,fast,,,completed,2026-04-20,YYYY-MM-DD
ORD-5478,CUST-503,Andrei Stan,Dessert Den,Chocolate Cake,22 RON,42,,SUPERFREE,completed,2026-04-02,YYYY-MM-DD
ORD-5479,CUST-542,Maria Popa,Pizza Palace,Garlic Dip,8 RON,,,,cancelled,2026-04-02,YYYY-MM-DD
ORD-5480,CUST-540,Ruxandra Mihail,Curry Corner,Naan Bread|Lamb Biryani,46 RON,58,1,,completed,2026-04-30,YYYY-MM-DD
ORD-5481,CUST-534,Maria Popa,Pasta Paradise,Fettuccine Alfredo|Garlic Bread|Mineral Water,53 RON,47,3,LOYALTY5,completed,2026-05-01,YYYY-MM-DD
ORD-5482,CUST-537,Ana Popescu,Dessert Den,Brownie,15 RON,36,1,,completed,2026-04-25,YYYY-MM-DD
ORD-5483,CUST-521,Maria Popa,Taco Fiesta,Limeade,,30,,,cancelled,2026-04-23,YYYY-MM-DD
ORD-5484,CUST-521,Mihai Ionescu,Burger Planet,Double Burger|Cola|Fries,52 RON,56,0,,completed,2026-04-28,YYYY-MM-DD
ORD-5485,CUST-514,Bogdan Florea,Taco Fiesta,Nachos|Beef Taco,33 RON,57,5,,completed,2026-04-25,YYYY-MM-DD
ORD-5486,CUST-525,Vlad Dima,Wok Express,Fried Rice,18 RON,42,1,FIRSTORDER,completed,2026-04-09,YYYY-MM-DD
ORD-5487,CUST-532,Stefan Iorga,Salad Station,Caesar Salad,-22 RON,32,3,,completed,2026-04-29,YYYY-MM-DD
ORD-5488,CUST-509,Ioana Marin,Wok Express,Green Tea|Dumplings|Kung Pao Chicken,55 RON,-12,4,,completed,2026-04-20,YYYY-MM-DD
ORD-5489,CUST-503,,Wok Express,Green Tea|Kung Pao Chicken,39 RON,33,,,completed,2026-04-25,YYYY-MM-DD
ORD-5490,CUST-503,Ana Popescu,Curry Corner,Lamb Biryani|Naan Bread,46 RON,39,,,completed,2026-04-09,YYYY-MM-DD
ORD-5491,CUST-526,Mihai Ionescu,Curry Corner,Chicken Tikka|Mango Lassi,44 RON,22,3,,completed,2026-04-03,YYYY-MM-DD
ORD-5492,CUST-529,Carmen Ungureanu,CURRY CORNER,lamb biryani|chicken tikka|Samosa ,80 ron,49,2,,lost,2026/04/03,YYYY/MM/DD
ORD-5493,CUST-527,Maria Popa,Sushi House,Salmon Roll,,,,,refunded,2026-04-19,YYYY-MM-DD
ORD-5494,CUST-548,Laura Constantinescu,Burger Planet,Milkshake|Double Burger,47 RON,-12,3,,completed,2026-04-03,YYYY-MM-DD
ORD-5495,CUST-504,Laura Constantinescu,Curry Corner,Naan Bread|Samosa|Mango Lassi,30 RON,34,1,SUPERFREE,completed,2026-04-04,YYYY-MM-DD
ORD-5496,CUST-521,Alexandru Dumitru,Taco Fiesta,Nachos|Chicken Taco,32 RON,300,3,,completed,2026-04-07,YYYY-MM-DD
ORD-5497,CUST-541,Carmen Ungureanu,Burger Planet,Onion Rings|Cola,22 RON,30,1,SAVE20,completed,2026-04-07,YYYY-MM-DD
ORD-5498,CUST-527,,PIZZA PALACE ,Garlic Dip |Margherita Pizza ,  43  ,60,5,WELCOME10 ,done,2026-04-08,YYYY-MM-DD
ORD-5499,CUST-514,Elena Radu,Salad Station,Greek Salad|Caesar Salad,42 RON,59,5,FIRSTORDER,completed,2026-05-01,YYYY-MM-DD
ORD-5500,CUST-502,Ioana Marin,Sushi House,Salmon Roll,18 RON,55,1,SUPERFREE,completed,2026-04-30,YYYY-MM-DD
ORD-5501,CUST-542,Elena Radu,BBQ Barn,Cornbread|Pulled Pork|BBQ Ribs,105 RON,50,3,,completed,2026-04-12,YYYY-MM-DD
ORD-5502,CUST-503,Vlad Dima,Burger Planet,Milkshake,15 RON,32,0,FIRSTORDER,completed,2026-04-03,YYYY-MM-DD
ORD-5503,CUST-521,Bogdan Florea,Pasta Paradise,Spaghetti Carbonara|Tiramisu|Mineral Water,61 RON,60,3,,completed,2026-04-14,YYYY-MM-DD
ORD-5504,CUST-549,Diana Voinea,Pizza Palace,Breadsticks,10 RON,34,2,,completed,2026-04-13,YYYY-MM-DD
ORD-5505,CUST-501,Ana Popescu,Curry Corner,Naan Bread|Chicken Tikka,40 RON,21,,,completed,2026-04-21,YYYY-MM-DD
ORD-5506,CUST-523,Carmen Ungureanu,Salad Station,Caesar Salad|Fresh Juice|Quinoa Bowl,62 RON,27,2,,completed,2026-04-19,YYYY-MM-DD
ORD-5507,CUST-536,Diana Voinea,Curry Corner,Chicken Tikka|Samosa,42 RON,45,2,,completed,2026-04-12,YYYY-MM-DD
ORD-5508,CUST-521,Vlad Dima,Dessert Den,Chocolate Cake|Brownie|Coffee,45 RON,278,2,,completed,2026-04-11,YYYY-MM-DD
ORD-5509,CUST-537,Elena Radu,Dessert Den,Brownie|Cheesecake,35 RON,44,3,,completed,2026-04-26,YYYY-MM-DD
ORD-5510,CUST-515,Alexandru Dumitru, Salad Station ,  Caesar Salad  ,22 ron,35,5,,completed,2026/04/11,YYYY/MM/DD
ORD-5511,CUST-509,Laura Constantinescu,bbq barn, BBQ Ribs|pulled pork|  Cornbread  ,  105  ,140,2, LOYALTY5,completed,2026/04/05,YYYY/MM/DD
ORD-5512,CUST-550,Mihai Ionescu,Sushi House,Tuna Roll|Sashimi Platter|Salmon Roll,79 RON,28,2,,completed,2026-04-05,YYYY-MM-DD
ORD-5513,CUST-508,Stefan Iorga,Curry Corner,Samosa|Naan Bread|Mango Lassi,N/A,56,4,FIRSTORDER,completed,2026-04-01,YYYY-MM-DD
ORD-5514,CUST-542,Ioana Marin,Pizza Palace,Breadsticks|Pepperoni Pizza,50 RON,42,1,,completed,2026-04-13,YYYY-MM-DD
ORD-5515,CUST-509,Bogdan Florea,Burger Planet,Onion Rings|Double Burger|Chicken Burger,74 RON,35,2,,completed,2026-04-13,YYYY-MM-DD
ORD-5516,CUST-543,Vlad Dima,BBQ Barn,Cornbread,8 RON,0,,WELCOME10,completed,2026-04-10,YYYY-MM-DD
ORD-5517,CUST-508,Mihai Ionescu,Pizza Palace,Caesar Salad|Cola|Margherita Pizza,65 RON,45,1,,completed,2026-04-13,YYYY-MM-DD
ORD-5518,CUST-531,,TACO FIESTA,guacamole| Chicken Taco, 26 ,52,4,,COMPLETED,2026/04/12,YYYY/MM/DD
ORD-5519,CUST-506,Ana Popescu,Wok Express,Dumplings|Kung Pao Chicken|Spring Rolls,64 RON,-12,,,completed,2026-04-14,YYYY-MM-DD
ORD-5520,CUST-549,Vlad Dima,PIZZA PALACE,Cola, 8 ,21,4,,completed,not-a-date,invalid
ORD-5521,CUST-548,Andrei Stan,Pizza Palace,Cola|Breadsticks|Caesar Salad,40 RON,,,SAVE20,cancelled,2026-04-28,YYYY-MM-DD
ORD-5522,CUST-530,Elena Radu,Salad Station,Quinoa Bowl,28 RON,300,4,,completed,2026-04-01,YYYY-MM-DD
ORD-5523,CUST-540,Maria Popa,Salad Station,Fruit Cup|Fresh Juice,27 RON,32,excellent,,completed,2026-04-18,YYYY-MM-DD
ORD-5524,CUST-546,Elena Radu,Pasta Paradise,Spaghetti Carbonara|Mineral Water,43 RON,40,1,,completed,2026-04-05,YYYY-MM-DD
ORD-5525,CUST-541,Carmen Ungureanu,Wok Express,Kung Pao Chicken|Dumplings|Fried Rice,68 RON,52,5,,completed,2026-04-01,YYYY-MM-DD
ORD-5526,CUST-531,Andrei Stan,Pizza Palace,Pepperoni Pizza|Breadsticks,50 RON,37,5,,completed,2026-04-21,YYYY-MM-DD
ORD-5527,CUST-519,Ruxandra Mihail,Wok Express,Dumplings|Fried Rice|Green Tea,39 RON,26,,FIRSTORDER,completed,2026-04-15,YYYY-MM-DD
ORD-5528,CUST-513,Alexandru Dumitru,Taco Fiesta,Chicken Taco|Beef Taco,29 RON,25,,SUPERFREE,completed,2026-04-21,YYYY-MM-DD
